transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,location,transaction_status,year,month,month_name,day,day_name,week,high_value_flag,customer_avg_transaction,suspicious_flag,daily_txn_count,high_frequency_flag,risk_level
3824,379,2024-05-02,Debit,3019.08,Fuel,Chennai,Success,2024,5,May,2,Thursday,18,False,3299.7957142857144,False,1,False,Low
3825,198,2024-07-24,Debit,4332.48,Shopping,Delhi,Success,2024,7,July,24,Wednesday,30,False,3583.8900000000003,False,1,False,Low
3826,1,2024-08-27,Credit,262.59,Shopping,Bangalore,Success,2024,8,August,27,Tuesday,35,False,2468.171428571429,False,1,False,Low
3827,495,2024-12-04,Credit,525.62,Entertainment,Delhi,Success,2024,12,December,4,Wednesday,49,False,3057.5,False,1,False,Low
3828,407,2024-10-12,Credit,3963.82,Entertainment,Delhi,Success,2024,10,October,12,Saturday,41,False,1926.56,False,1,False,Low
3829,378,2024-01-22,Debit,1693.55,Travel,Delhi,Success,2024,1,January,22,Monday,4,False,5651.757272727273,False,1,False,Low
3830,167,2024-09-15,Debit,1771.58,Bills,Hyderabad,Success,2024,9,September,15,Sunday,37,False,2308.4822222222224,False,1,False,Low
3831,126,2024-12-22,Debit,1107.14,Groceries,Delhi,Success,2024,12,December,22,Sunday,51,False,1820.4841666666669,False,1,False,Low
3832,313,2024-04-14,Credit,2804.56,Bills,Mumbai,Success,2024,4,April,14,Sunday,15,False,2403.311111111111,False,1,False,Low
3833,81,2024-09-14,Debit,614.31,Travel,Hyderabad,Success,2024,9,September,14,Saturday,37,False,1487.8712500000001,False,1,False,Low
3834,418,2024-07-22,Debit,2957.86,Fuel,Hyderabad,Failed,2024,7,July,22,Monday,30,False,3692.1555555555556,False,1,False,Low
3835,251,2024-11-05,Debit,572.75,Shopping,Delhi,Success,2024,11,November,5,Tuesday,45,False,2832.2684615384615,False,1,False,Low
3836,169,2024-09-18,Credit,197.86,Bills,Mumbai,Success,2024,9,September,18,Wednesday,38,False,2701.3720000000003,False,1,False,Low
3837,477,2024-04-16,Credit,1203.03,Shopping,Bangalore,Success,2024,4,April,16,Tuesday,16,False,2484.1383333333333,False,1,False,Low
3838,73,2024-09-07,Debit,788.54,Shopping,Delhi,Success,2024,9,September,7,Saturday,36,False,1337.6793333333333,False,1,False,Low
3839,141,2024-08-08,Credit,6594.45,Bills,Hyderabad,Success,2024,8,August,8,Thursday,32,False,4947.688571428572,False,1,False,Low
3840,70,2024-08-09,Debit,169.56,Bills,Bangalore,Success,2024,8,August,9,Friday,32,False,2151.6549999999997,False,1,False,Low
3841,262,2024-09-14,Debit,582.99,Entertainment,Bangalore,Success,2024,9,September,14,Saturday,37,False,2419.338333333333,False,1,False,Low
3842,340,2024-07-19,Credit,2387.0,Travel,Hyderabad,Success,2024,7,July,19,Friday,29,False,3370.061818181818,False,1,False,Low
3843,308,2024-09-14,Credit,1967.94,Travel,Bangalore,Success,2024,9,September,14,Saturday,37,False,3885.1800000000003,False,1,False,Low
3844,245,2024-12-14,Credit,140.81,Groceries,Mumbai,Success,2024,12,December,14,Saturday,50,False,2369.711818181818,False,1,False,Low
3845,3,2024-08-12,Credit,21.84,Entertainment,Mumbai,Success,2024,8,August,12,Monday,33,False,2661.576,False,1,False,Low
3846,337,2024-07-20,Debit,13285.58,Groceries,Delhi,Success,2024,7,July,20,Saturday,29,False,3857.727777777778,True,1,False,High
3847,63,2024-08-13,Debit,3226.16,Bills,Delhi,Success,2024,8,August,13,Tuesday,33,False,2560.41,False,1,False,Low
3848,49,2024-08-23,Credit,1364.31,Travel,Bangalore,Success,2024,8,August,23,Friday,34,False,3235.32875,False,1,False,Low
3849,76,2024-07-01,Credit,1907.08,Travel,Hyderabad,Success,2024,7,July,1,Monday,27,False,3964.576363636364,False,1,False,Low
3850,368,2024-07-18,Debit,929.99,Groceries,Mumbai,Success,2024,7,July,18,Thursday,29,False,3617.7883333333334,False,1,False,Low
3851,175,2024-12-22,Debit,1268.78,Fuel,Chennai,Success,2024,12,December,22,Sunday,51,False,1413.4707142857144,False,1,False,Low
3852,109,2024-09-02,Debit,3141.29,Entertainment,Delhi,Success,2024,9,September,2,Monday,36,False,2228.825,False,1,False,Low
3853,183,2024-12-18,Debit,6431.92,Entertainment,Mumbai,Success,2024,12,December,18,Wednesday,51,False,2550.3185714285714,False,1,False,Low
3854,192,2024-04-20,Credit,610.5,Entertainment,Bangalore,Success,2024,4,April,20,Saturday,16,False,3894.891428571428,False,1,False,Low
3855,65,2024-01-06,Credit,5504.53,Travel,Mumbai,Success,2024,1,January,6,Saturday,1,False,2941.561,False,1,False,Low
3856,337,2024-08-23,Credit,388.81,Shopping,Mumbai,Success,2024,8,August,23,Friday,34,False,3857.727777777778,False,1,False,Low
3857,451,2024-05-06,Debit,726.18,Travel,Bangalore,Success,2024,5,May,6,Monday,19,False,2465.5521428571424,False,1,False,Low
3858,474,2024-04-13,Debit,113.65,Shopping,Delhi,Success,2024,4,April,13,Saturday,15,False,2072.614,False,1,False,Low
3859,271,2024-08-24,Credit,455.3,Travel,Delhi,Failed,2024,8,August,24,Saturday,34,False,3640.87,False,1,False,Low
3860,100,2024-06-03,Credit,7477.72,Bills,Chennai,Success,2024,6,June,3,Monday,23,False,2432.096,True,1,False,High
3861,32,2024-09-13,Credit,1845.44,Travel,Chennai,Success,2024,9,September,13,Friday,37,False,1869.26125,False,1,False,Low
3862,352,2024-08-22,Debit,242.54,Bills,Delhi,Success,2024,8,August,22,Thursday,34,False,1787.205,False,1,False,Low
3863,128,2024-10-15,Credit,9636.21,Shopping,Delhi,Success,2024,10,October,15,Tuesday,42,False,3415.369,False,1,False,Low
3864,452,2024-02-09,Debit,6335.7,Entertainment,Delhi,Success,2024,2,February,9,Friday,6,False,2299.4484615384613,False,1,False,Low
3865,402,2024-10-14,Credit,4215.61,Shopping,Delhi,Success,2024,10,October,14,Monday,42,False,2719.67875,False,2,False,Low
3866,369,2024-07-15,Credit,8130.43,Groceries,Mumbai,Success,2024,7,July,15,Monday,29,False,3846.6573333333336,False,1,False,Low
3867,339,2024-09-29,Credit,745.88,Entertainment,Chennai,Success,2024,9,September,29,Sunday,39,False,2620.049,False,1,False,Low
3868,43,2024-09-20,Debit,5430.43,Travel,Bangalore,Success,2024,9,September,20,Friday,38,False,2711.725,False,2,False,Low
3869,372,2024-02-26,Debit,3513.46,Travel,Hyderabad,Success,2024,2,February,26,Monday,9,False,6410.6375,False,1,False,Low
3870,419,2024-10-24,Debit,6115.11,Travel,Bangalore,Success,2024,10,October,24,Thursday,43,False,1562.6854545454546,True,1,False,High
3871,488,2024-04-07,Debit,4782.34,Travel,Hyderabad,Success,2024,4,April,7,Sunday,14,False,2589.577142857143,False,1,False,Low
3872,78,2024-05-16,Debit,1276.22,Travel,Mumbai,Success,2024,5,May,16,Thursday,20,False,2229.8120000000004,False,1,False,Low
3873,314,2024-03-27,Debit,4466.96,Shopping,Chennai,Success,2024,3,March,27,Wednesday,13,False,2622.1075,False,1,False,Low
3874,289,2024-08-29,Credit,913.29,Bills,Hyderabad,Success,2024,8,August,29,Thursday,35,False,3574.161818181818,False,1,False,Low
3875,270,2024-07-17,Debit,1195.14,Shopping,Delhi,Success,2024,7,July,17,Wednesday,29,False,2749.4675,False,1,False,Low
3876,162,2024-11-05,Credit,342.55,Fuel,Mumbai,Success,2024,11,November,5,Tuesday,45,False,4081.5975,False,1,False,Low
3877,189,2024-03-24,Debit,8203.64,Shopping,Hyderabad,Success,2024,3,March,24,Sunday,12,False,2304.9814285714283,True,1,False,High
3878,247,2024-08-29,Credit,1031.71,Entertainment,Delhi,Success,2024,8,August,29,Thursday,35,False,4781.057777777777,False,1,False,Low
3879,388,2024-10-07,Credit,2205.8,Travel,Mumbai,Success,2024,10,October,7,Monday,41,False,3437.9700000000003,False,1,False,Low
3880,216,2024-11-18,Debit,1489.45,Shopping,Hyderabad,Success,2024,11,November,18,Monday,47,False,3033.8964285714287,False,1,False,Low
3881,315,2024-09-08,Credit,9651.24,Bills,Delhi,Success,2024,9,September,8,Sunday,36,False,3089.1885714285713,True,1,False,High
3882,413,2024-07-08,Debit,1224.13,Travel,Chennai,Success,2024,7,July,8,Monday,28,False,2364.998461538462,False,1,False,Low
3883,339,2024-05-31,Debit,4522.62,Groceries,Mumbai,Success,2024,5,May,31,Friday,22,False,2620.049,False,1,False,Low
3884,390,2024-10-28,Debit,5801.69,Fuel,Hyderabad,Success,2024,10,October,28,Monday,44,False,4103.809285714286,False,1,False,Low
3885,377,2024-10-04,Debit,1716.01,Entertainment,Delhi,Success,2024,10,October,4,Friday,40,False,2004.348,False,1,False,Low
3886,481,2024-05-18,Credit,1425.27,Bills,Chennai,Success,2024,5,May,18,Saturday,20,False,1702.7188888888888,False,1,False,Low
3887,433,2024-06-24,Debit,4131.95,Fuel,Delhi,Success,2024,6,June,24,Monday,26,False,3851.3199999999997,False,1,False,Low
3888,168,2024-01-08,Credit,7321.96,Shopping,Chennai,Success,2024,1,January,8,Monday,2,False,3594.1857142857143,False,1,False,Low
3889,339,2024-10-21,Credit,4218.66,Fuel,Hyderabad,Success,2024,10,October,21,Monday,43,False,2620.049,False,1,False,Low
3890,193,2024-08-22,Credit,772.92,Travel,Delhi,Success,2024,8,August,22,Thursday,34,False,2115.93375,False,1,False,Low
3891,453,2024-06-11,Debit,6576.02,Travel,Delhi,Success,2024,6,June,11,Tuesday,24,False,3027.597777777778,False,1,False,Low
3892,283,2024-02-18,Credit,1471.02,Groceries,Bangalore,Success,2024,2,February,18,Sunday,7,False,2009.299090909091,False,1,False,Low
3893,336,2024-10-28,Debit,2575.69,Fuel,Mumbai,Success,2024,10,October,28,Monday,44,False,1808.8853846153845,False,1,False,Low
3894,390,2024-02-07,Credit,5341.31,Fuel,Delhi,Success,2024,2,February,7,Wednesday,6,False,4103.809285714286,False,1,False,Low
3895,488,2024-05-15,Debit,626.22,Travel,Chennai,Success,2024,5,May,15,Wednesday,20,False,2589.577142857143,False,1,False,Low
3896,13,2024-11-05,Debit,4604.52,Shopping,Mumbai,Success,2024,11,November,5,Tuesday,45,False,3335.853333333333,False,1,False,Low
3897,240,2024-08-06,Debit,2720.23,Shopping,Hyderabad,Success,2024,8,August,6,Tuesday,32,False,1255.6779999999999,False,1,False,Low
3898,320,2024-12-13,Debit,6714.37,Entertainment,Mumbai,Success,2024,12,December,13,Friday,50,False,3718.846923076923,False,1,False,Low
3899,446,2024-10-22,Credit,566.12,Shopping,Bangalore,Success,2024,10,October,22,Tuesday,43,False,1486.991,False,1,False,Low
3900,483,2024-02-03,Credit,1637.71,Fuel,Hyderabad,Success,2024,2,February,3,Saturday,5,False,3331.8142857142857,False,1,False,Low
3901,147,2024-12-17,Debit,5366.47,Groceries,Delhi,Success,2024,12,December,17,Tuesday,51,False,5008.2006249999995,False,1,False,Low
3902,204,2024-03-19,Credit,58.26,Shopping,Hyderabad,Success,2024,3,March,19,Tuesday,12,False,2310.5445454545456,False,1,False,Low
3903,80,2024-08-23,Debit,357.03,Travel,Hyderabad,Success,2024,8,August,23,Friday,34,False,1584.8539999999998,False,1,False,Low
3904,379,2024-09-29,Debit,13990.05,Travel,Bangalore,Success,2024,9,September,29,Sunday,39,False,3299.7957142857144,True,1,False,High
3905,43,2024-06-09,Credit,987.16,Entertainment,Chennai,Success,2024,6,June,9,Sunday,23,False,2711.725,False,1,False,Low
3906,458,2024-06-23,Debit,11132.54,Entertainment,Hyderabad,Success,2024,6,June,23,Sunday,25,False,6152.865714285714,False,1,False,Low
3907,89,2024-11-03,Debit,604.63,Fuel,Chennai,Success,2024,11,November,3,Sunday,44,False,2299.3766666666666,False,1,False,Low
3908,148,2024-08-08,Debit,1344.0,Shopping,Mumbai,Success,2024,8,August,8,Thursday,32,False,2567.64,False,1,False,Low
3909,95,2024-01-09,Debit,4193.52,Shopping,Bangalore,Success,2024,1,January,9,Tuesday,2,False,3129.7200000000003,False,1,False,Low
3910,452,2024-10-15,Debit,3216.89,Entertainment,Delhi,Success,2024,10,October,15,Tuesday,42,False,2299.4484615384613,False,1,False,Low
3911,428,2024-04-22,Credit,2610.53,Shopping,Hyderabad,Success,2024,4,April,22,Monday,17,False,2027.1375,False,1,False,Low
3912,151,2024-07-23,Credit,2264.42,Fuel,Chennai,Success,2024,7,July,23,Tuesday,30,False,4896.843333333333,False,1,False,Low
3913,2,2024-07-04,Credit,5562.96,Groceries,Hyderabad,Success,2024,7,July,4,Thursday,27,False,3057.561111111111,False,1,False,Low
3914,376,2024-12-06,Debit,803.44,Travel,Bangalore,Success,2024,12,December,6,Friday,49,False,3564.454117647059,False,1,False,Low
3915,22,2024-07-15,Debit,1752.72,Fuel,Delhi,Success,2024,7,July,15,Monday,29,False,3092.558333333333,False,1,False,Low
3916,371,2024-09-22,Debit,506.86,Shopping,Mumbai,Success,2024,9,September,22,Sunday,38,False,2708.2455555555553,False,1,False,Low
3917,313,2024-09-18,Debit,2718.59,Fuel,Mumbai,Failed,2024,9,September,18,Wednesday,38,False,2403.311111111111,False,1,False,Low
3918,485,2024-09-04,Debit,865.22,Travel,Chennai,Success,2024,9,September,4,Wednesday,36,False,2709.1407142857142,False,1,False,Low
3919,328,2024-04-24,Debit,1218.69,Bills,Mumbai,Success,2024,4,April,24,Wednesday,17,False,2228.3489999999997,False,1,False,Low
3920,7,2024-04-30,Credit,1911.72,Travel,Chennai,Success,2024,4,April,30,Tuesday,18,False,2687.9053846153847,False,1,False,Low
3921,206,2024-05-20,Debit,81.41,Travel,Delhi,Success,2024,5,May,20,Monday,21,False,2736.8736363636363,False,1,False,Low
3922,440,2024-03-05,Credit,289.33,Bills,Hyderabad,Success,2024,3,March,5,Tuesday,10,False,2975.6545454545453,False,1,False,Low
3923,375,2024-10-02,Debit,3474.41,Shopping,Bangalore,Success,2024,10,October,2,Wednesday,40,False,2946.3957142857143,False,1,False,Low
3924,451,2024-11-08,Credit,1680.94,Shopping,Delhi,Success,2024,11,November,8,Friday,45,False,2465.5521428571424,False,1,False,Low
3925,114,2024-08-26,Debit,6002.78,Groceries,Delhi,Success,2024,8,August,26,Monday,35,False,4208.889,False,1,False,Low
3926,272,2024-10-28,Credit,3559.11,Travel,Mumbai,Success,2024,10,October,28,Monday,44,False,3003.2785714285715,False,1,False,Low
3927,83,2024-01-10,Credit,24.4,Fuel,Mumbai,Success,2024,1,January,10,Wednesday,2,False,2080.6575000000003,False,1,False,Low
3928,179,2024-08-20,Debit,2876.91,Groceries,Bangalore,Success,2024,8,August,20,Tuesday,34,False,3633.1277777777777,False,1,False,Low
3929,210,2024-07-13,Debit,295.24,Shopping,Hyderabad,Success,2024,7,July,13,Saturday,28,False,2396.009,False,1,False,Low
3930,500,2024-01-12,Credit,4555.14,Shopping,Delhi,Success,2024,1,January,12,Friday,2,False,2431.2953333333335,False,1,False,Low
3931,464,2024-06-25,Debit,14305.78,Entertainment,Mumbai,Success,2024,6,June,25,Tuesday,26,False,5235.467142857143,False,1,False,Low
3932,328,2024-06-25,Debit,2272.73,Groceries,Delhi,Success,2024,6,June,25,Tuesday,26,False,2228.3489999999997,False,1,False,Low
3933,124,2024-08-04,Debit,3444.47,Shopping,Hyderabad,Success,2024,8,August,4,Sunday,31,False,2652.1916666666666,False,1,False,Low
3934,481,2024-01-11,Credit,812.73,Bills,Chennai,Success,2024,1,January,11,Thursday,2,False,1702.7188888888888,False,1,False,Low
3935,113,2024-04-27,Debit,1726.61,Entertainment,Hyderabad,Success,2024,4,April,27,Saturday,17,False,1639.2816666666668,False,1,False,Low
3936,12,2024-06-12,Credit,5815.81,Fuel,Delhi,Success,2024,6,June,12,Wednesday,24,False,3290.8705882352942,False,1,False,Low
3937,126,2024-02-08,Credit,549.69,Entertainment,Delhi,Success,2024,2,February,8,Thursday,6,False,1820.4841666666669,False,1,False,Low
3938,53,2024-02-22,Debit,925.84,Travel,Bangalore,Success,2024,2,February,22,Thursday,8,False,869.7142857142857,False,1,False,Low
3939,331,2024-08-05,Credit,1768.71,Travel,Delhi,Success,2024,8,August,5,Monday,32,False,1691.429,False,1,False,Low
3940,389,2024-07-24,Debit,3736.98,Fuel,Mumbai,Success,2024,7,July,24,Wednesday,30,False,3279.9962499999997,False,1,False,Low
3941,283,2024-11-07,Debit,1414.26,Bills,Bangalore,Success,2024,11,November,7,Thursday,45,False,2009.299090909091,False,1,False,Low
3942,140,2024-12-25,Credit,7882.13,Fuel,Delhi,Success,2024,12,December,25,Wednesday,52,False,2566.5214285714287,True,1,False,High
3943,401,2024-02-25,Credit,297.66,Groceries,Hyderabad,Success,2024,2,February,25,Sunday,8,False,2210.534,False,1,False,Low
3944,390,2024-04-27,Credit,1389.94,Fuel,Delhi,Success,2024,4,April,27,Saturday,17,False,4103.809285714286,False,1,False,Low
3945,97,2024-09-09,Credit,3702.82,Fuel,Hyderabad,Success,2024,9,September,9,Monday,37,False,6556.486,False,1,False,Low
3946,5,2024-10-12,Credit,768.5,Entertainment,Hyderabad,Success,2024,10,October,12,Saturday,41,False,1341.5318181818182,False,1,False,Low
3947,57,2024-09-24,Debit,3204.95,Bills,Delhi,Success,2024,9,September,24,Tuesday,39,False,3772.33,False,1,False,Low
3948,412,2024-10-17,Credit,538.16,Fuel,Hyderabad,Success,2024,10,October,17,Thursday,42,False,3184.061538461538,False,1,False,Low
3949,334,2024-11-28,Debit,172.82,Groceries,Chennai,Success,2024,11,November,28,Thursday,48,False,1489.34125,False,1,False,Low
3950,69,2024-06-28,Debit,386.96,Entertainment,Bangalore,Success,2024,6,June,28,Friday,26,False,2143.839,False,1,False,Low
3951,118,2024-12-23,Credit,7977.13,Bills,Delhi,Success,2024,12,December,23,Monday,52,False,2922.0266666666666,False,1,False,Low
3952,376,2024-08-22,Credit,2407.22,Bills,Chennai,Success,2024,8,August,22,Thursday,34,False,3564.454117647059,False,1,False,Low
3953,59,2024-12-08,Credit,4774.0,Shopping,Hyderabad,Success,2024,12,December,8,Sunday,49,False,3048.9886363636365,False,1,False,Low
3954,33,2024-07-14,Credit,1213.34,Travel,Hyderabad,Success,2024,7,July,14,Sunday,28,False,3075.43,False,1,False,Low
3955,318,2024-11-03,Credit,2694.31,Groceries,Bangalore,Success,2024,11,November,3,Sunday,44,False,2287.6078571428575,False,1,False,Low
3956,50,2024-03-20,Debit,2049.31,Travel,Chennai,Success,2024,3,March,20,Wednesday,12,False,2670.887272727273,False,1,False,Low
3957,368,2024-05-14,Debit,8741.79,Entertainment,Chennai,Success,2024,5,May,14,Tuesday,20,False,3617.7883333333334,False,1,False,Low
3958,489,2024-01-22,Debit,4129.92,Entertainment,Delhi,Success,2024,1,January,22,Monday,4,False,2389.841538461538,False,1,False,Low
3959,19,2024-11-26,Credit,3934.04,Groceries,Hyderabad,Failed,2024,11,November,26,Tuesday,48,False,4200.314545454546,False,1,False,Low
3960,214,2024-08-12,Credit,142.39,Bills,Mumbai,Success,2024,8,August,12,Monday,33,False,4746.248823529411,False,1,False,Low
3961,197,2024-02-27,Debit,2393.32,Fuel,Delhi,Success,2024,2,February,27,Tuesday,9,False,3219.552,False,1,False,Low
3962,379,2024-04-02,Credit,1887.65,Groceries,Delhi,Success,2024,4,April,2,Tuesday,14,False,3299.7957142857144,False,1,False,Low
3963,450,2024-07-10,Credit,7886.7,Entertainment,Delhi,Success,2024,7,July,10,Wednesday,28,False,3280.749375,False,1,False,Low
3964,478,2024-04-12,Credit,892.56,Travel,Bangalore,Success,2024,4,April,12,Friday,15,False,3353.636,False,1,False,Low
3965,47,2024-01-07,Debit,943.45,Groceries,Bangalore,Success,2024,1,January,7,Sunday,1,False,3105.0833333333335,False,2,False,Low
3966,167,2024-05-07,Credit,1589.75,Bills,Delhi,Success,2024,5,May,7,Tuesday,19,False,2308.4822222222224,False,1,False,Low
3967,452,2024-02-24,Debit,836.64,Shopping,Mumbai,Success,2024,2,February,24,Saturday,8,False,2299.4484615384613,False,1,False,Low
3968,289,2024-08-18,Credit,414.97,Shopping,Chennai,Success,2024,8,August,18,Sunday,33,False,3574.161818181818,False,1,False,Low
3969,141,2024-12-27,Credit,5843.45,Fuel,Chennai,Success,2024,12,December,27,Friday,52,False,4947.688571428572,False,1,False,Low
3970,84,2024-03-02,Debit,2451.21,Fuel,Hyderabad,Success,2024,3,March,2,Saturday,9,False,3377.0847368421055,False,1,False,Low
3971,182,2024-08-27,Credit,5927.68,Bills,Chennai,Success,2024,8,August,27,Tuesday,35,False,2869.4133333333334,False,1,False,Low
3972,391,2024-03-30,Credit,5335.96,Travel,Chennai,Success,2024,3,March,30,Saturday,13,False,3235.542,False,1,False,Low
3973,79,2024-08-19,Credit,994.03,Fuel,Mumbai,Success,2024,8,August,19,Monday,34,False,2640.2863636363636,False,1,False,Low
3974,215,2024-08-20,Debit,2380.48,Shopping,Chennai,Success,2024,8,August,20,Tuesday,34,False,2785.597272727273,False,2,False,Low
3975,14,2024-12-19,Credit,260.66,Bills,Mumbai,Success,2024,12,December,19,Thursday,51,False,4557.693636363636,False,1,False,Low
3976,215,2024-11-28,Credit,7404.22,Bills,Bangalore,Success,2024,11,November,28,Thursday,48,False,2785.597272727273,False,1,False,Low
3977,403,2024-10-18,Credit,1553.87,Bills,Mumbai,Success,2024,10,October,18,Friday,42,False,3115.3215384615387,False,1,False,Low
3978,128,2024-12-10,Credit,1501.02,Groceries,Bangalore,Success,2024,12,December,10,Tuesday,50,False,3415.369,False,1,False,Low
3979,310,2024-05-31,Credit,1081.86,Travel,Mumbai,Success,2024,5,May,31,Friday,22,False,3351.802666666667,False,1,False,Low
